Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2242,39,Male,Jewelry,Accessories,,North Dakota,M,Gold,Winter,4.7,Yes,Free Shipping,Yes,Yes,32,PayPal,Fortnightly
2067,43,Female,Shorts,Clothing,60.0,Ohio,XL,Indigo,Winter,4.1,Yes,Next Day Air,No,No,16,Bank Transfer,Monthly
2950,51,Female,Scarf,Accessories,28.0,New Jersey,M,Turquoise,Summer,3.9,No,Next Day Air,No,No,8,Venmo,Quarterly
4062,46,Male,Sweater,Clothing,87.0,New Mexico,M,Beige,Fall,3.4,Yes,Store Pickup,No,No,20,Debit Card,Weekly
744,66,Male,Sandals,Footwear,104.0,Maryland,L,Maroon,Fall,3.6,Yes,2-Day Shipping,No,No,30,Credit Card,Monthly
3754,62,Female,Shorts,Clothing,,Virginia,L,Green,Summer,4.1,Yes,2-Day Shipping,Yes,Yes,69,Venmo,Monthly
1509,60,Female,Jewelry,Accessories,128.0,Florida,M,Yellow,Spring,4.6,No,Standard,No,No,10,Bank Transfer,Quarterly
2411,36,Female,Shoes,Footwear,63.0,Kansas,XL,Olive,Summer,3.6,Yes,Store Pickup,No,No,11,Bank Transfer,Quarterly
3002,41,Male,Backpack,Accessories,107.0,Utah,M,Purple,Summer,4.4,Yes,Express,Yes,Yes,29,Bank Transfer,Bi-Weekly
1583,44,Male,Boots,Footwear,92.0,Arkansas,M,Cyan,Summer,4.7,Yes,Store Pickup,No,No,27,Bank Transfer,Weekly
2342,37,Male,Shirt,Clothing,33.0,Indiana,L,Blue,Fall,3.5,No,Store Pickup,No,No,7,Credit Card,Quarterly
409,27,Male,Sandals,Footwear,79.0,Missouri,M,Brown,Summer,3.8,No,Free Shipping,Yes,Yes,22,Cash,Bi-Weekly
3881,46,Female,Handbag,Accessories,126.0,Arkansas,XL,Gold,Winter,4.2,No,2-Day Shipping,No,No,5,Venmo,Every 3 Months
2811,54,Male,Blouse,Clothing,50.0,Pennsylvania,S,Red,Spring,4.1,No,Express,Yes,Yes,25,Bank Transfer,Weekly
1310,55,Male,Jeans,Clothing,93.0,Nebraska,M,Orange,Winter,4.4,No,Free Shipping,No,No,8,Cash,Monthly
2455,42,Female,Socks,Clothing,13.0,Oregon,M,Blue,Spring,4.1,No,Free Shipping,Yes,Yes,33,Bank Transfer,Monthly
4603,26,Male,Blouse,Clothing,55.0,Alabama,XL,Olive,Winter,4.4,Yes,Express,Yes,Yes,69,Bank Transfer,Weekly
1630,18,Male,T-shirt,Clothing,29.0,New Hampshire,L,Lavender,Winter,3.9,No,Standard,Yes,Yes,13,Cash,Quarterly
1826,65,Female,Jeans,Clothing,51.0,Wisconsin,S,Pink,Fall,4.6,Yes,Express,No,No,24,PayPal,Monthly
4536,45,Male,Jewelry,Accessories,114.0,Washington,L,Silver,Winter,4.7,Yes,Store Pickup,No,No,3,Bank Transfer,Quarterly
2660,57,Female,Boots,Footwear,103.0,Virginia,L,Black,Spring,4.0,No,Standard,Yes,Yes,8,Venmo,Quarterly
429,33,Male,Shoes,Footwear,112.0,Connecticut,M,Violet,Spring,4.1,Yes,Express,No,No,45,Venmo,Weekly
2514,70,Female,Dress,Clothing,76.0,Wyoming,XL,Cyan,Fall,4.1,No,Next Day Air,Yes,Yes,14,Venmo,Bi-Weekly
3129,52,Female,Sweater,Clothing,62.0,Nebraska,S,Green,Summer,,Yes,Express,No,No,4,Venmo,Weekly
4563,51,Male,Backpack,Accessories,48.0,Nevada,M,Blue,Spring,4.3,No,2-Day Shipping,Yes,No,8,Credit Card,Quarterly
670,32,Male,Socks,Clothing,,Michigan,S,Purple,Fall,3.5,No,2-Day Shipping,No,No,5,Credit Card,Quarterly
4175,51,Female,Sweater,Clothing,59.0,California,S,Beige,Summer,3.9,No,Express,Yes,Yes,8,PayPal,Quarterly
1208,55,Male,Belt,Accessories,58.0,New Mexico,L,Gold,Winter,3.8,Yes,Free Shipping,No,No,40,Bank Transfer,Bi-Weekly
4264,37,Female,Shoes,Footwear,130.0,Washington,S,Lavender,Summer,3.9,No,Next Day Air,No,No,33,Bank Transfer,Weekly
1687,55,Male,Handbag,Accessories,125.0,Tennessee,L,Indigo,Spring,4.5,No,Free Shipping,No,No,31,Cash,Fortnightly
3837,65,Male,Dress,Clothing,124.0,New Jersey,L,Charcoal,Spring,3.7,No,2-Day Shipping,No,No,14,Cash,Monthly
1648,70,Female,Hoodie,Clothing,67.0,Indiana,XL,Brown,Summer,4.2,No,2-Day Shipping,No,No,8,Debit Card,Annually
3695,19,Male,Jeans,Clothing,81.0,Illinois,L,Blue,Summer,4.5,Yes,Express,No,No,57,Credit Card,Monthly
4742,62,Male,Dress,Clothing,98.0,Vermont,XL,Green,Fall,4.0,Yes,Free Shipping,No,No,25,Debit Card,Fortnightly
2947,56,Female,Belt,Accessories,41.0,Arizona,S,Cyan,Spring,4.1,No,Store Pickup,Yes,Yes,3,Cash,Every 3 Months
3732,54,Male,Hat,Accessories,24.0,Nebraska,M,Peach,Winter,3.4,No,Standard,Yes,Yes,2,Cash,Bi-Weekly
4382,33,Male,Jewelry,Accessories,75.0,New Mexico,XL,Peach,Summer,4.0,No,Free Shipping,No,No,24,Credit Card,Monthly
2859,21,Male,Handbag,Accessories,107.0,Nebraska,S,Silver,Spring,4.6,No,Next Day Air,Yes,Yes,8,Credit Card,Monthly
895,49,Male,Coat,Outerwear,183.0,Minnesota,L,Red,Winter,3.9,No,Store Pickup,No,No,6,Debit Card,Quarterly
2407,34,Male,Boots,Footwear,87.0,Idaho,M,Orange,Winter,4.2,No,Store Pickup,No,No,4,PayPal,Quarterly
4116,61,Female,Handbag,Accessories,214.0,Wisconsin,S,Gold,Winter,4.1,Yes,Standard,No,No,20,PayPal,Monthly
3996,25,Female,Scarf,Accessories,30.0,Delaware,S,Purple,Summer,4.3,No,Next Day Air,Yes,Yes,10,Bank Transfer,Monthly
1479,67,Female,Belt,Accessories,50.0,New Jersey,S,Gold,Fall,4.2,Yes,Next Day Air,No,No,29,Credit Card,Fortnightly
1690,39,Female,Jewelry,Accessories,158.0,Utah,M,Charcoal,Spring,5.0,Yes,Next Day Air,No,No,37,Cash,Weekly
3681,55,Male,Jewelry,Accessories,82.0,West Virginia,S,Teal,Fall,3.9,No,Standard,Yes,Yes,2,Credit Card,Quarterly
3473,20,Male,Jacket,Outerwear,76.0,Colorado,M,Brown,Summer,4.4,Yes,Express,No,No,22,PayPal,Bi-Weekly
648,67,Female,Sweater,Clothing,61.0,Tennessee,M,Cyan,Winter,3.9,No,Free Shipping,No,No,49,PayPal,Weekly
3902,67,Female,Belt,Accessories,,Missouri,M,Black,Fall,4.2,Yes,Standard,Yes,Yes,8,Debit Card,Quarterly
2761,26,Female,Sunglasses,Accessories,66.0,Utah,L,Gold,Winter,3.8,Yes,Store Pickup,No,No,41,Venmo,Bi-Weekly
1837,38,Female,Coat,Outerwear,72.0,Hawaii,M,Black,Summer,4.0,No,2-Day Shipping,No,No,9,Cash,Bi-Weekly
622,33,Female,Backpack,Accessories,71.0,New Mexico,L,Green,Fall,4.5,No,Store Pickup,No,No,22,Credit Card,Quarterly
619,63,Female,Belt,Accessories,42.0,Rhode Island,L,Beige,Summer,3.6,Yes,Free Shipping,Yes,Yes,53,Cash,Quarterly
2052,34,Female,Belt,Accessories,50.0,Maryland,M,White,Fall,,No,2-Day Shipping,No,No,27,Debit Card,Fortnightly
2501,45,Female,Shoes,Footwear,74.0,Illinois,XL,Lavender,Spring,4.2,Yes,Express,No,No,54,Debit Card,Quarterly
2150,20,Male,Shirt,Clothing,27.0,Delaware,M,Lavender,Spring,4.2,No,Free Shipping,No,No,8,Credit Card,Annually
2214,45,Female,Boots,Footwear,124.0,Missouri,M,Gold,Spring,3.7,Yes,Next Day Air,Yes,Yes,45,Debit Card,Monthly
2456,34,Male,Shirt,Clothing,37.0,West Virginia,M,Olive,Fall,3.6,No,Standard,No,No,8,PayPal,Bi-Weekly
633,40,Female,Jewelry,Accessories,93.0,South Dakota,M,Lavender,Winter,5.0,No,Store Pickup,No,No,2,Bank Transfer,Annually
2469,64,Male,Sunglasses,Accessories,85.0,Virginia,M,Red,Spring,4.0,No,2-Day Shipping,Yes,Yes,83,PayPal,Fortnightly
2930,64,Female,Dress,Clothing,76.0,Washington,L,Magenta,Winter,4.3,No,2-Day Shipping,No,No,8,Debit Card,Quarterly
2908,48,Male,Shirt,Clothing,51.0,New Mexico,XL,White,Winter,4.1,Yes,Standard,No,No,80,Debit Card,Monthly
4088,43,Female,Blouse,Clothing,50.0,Kansas,M,Green,Summer,4.1,Yes,Free Shipping,No,No,42,PayPal,Monthly
2551,32,Female,Pants,Clothing,70.0,Illinois,M,Yellow,Winter,3.9,No,Free Shipping,No,No,9,Cash,Monthly
3612,32,Female,Blouse,Clothing,,Alaska,L,Gray,Fall,4.0,No,Store Pickup,No,No,81,Bank Transfer,Bi-Weekly
1211,25,Female,Backpack,Accessories,87.0,Alaska,S,Beige,Fall,4.4,No,Next Day Air,No,No,20,Venmo,Bi-Weekly
1040,54,Female,Boots,Footwear,92.0,Hawaii,M,Charcoal,Winter,4.8,Yes,Next Day Air,No,Yes,15,PayPal,Monthly
4537,57,Male,Hat,Accessories,27.0,Wyoming,L,Magenta,Winter,3.9,No,Free Shipping,Yes,Yes,21,PayPal,Quarterly
559,34,Female,Jeans,Clothing,50.0,Kentucky,XL,Charcoal,Winter,3.9,No,Express,No,No,51,Cash,Quarterly
378,32,Female,Socks,Clothing,19.0,South Dakota,XL,Beige,Summer,4.3,Yes,Store Pickup,No,No,45,Debit Card,Bi-Weekly
4746,62,Male,Skirt,Clothing,83.0,Illinois,XL,Brown,Fall,4.3,No,Next Day Air,Yes,Yes,20,Venmo,Fortnightly
4632,59,Male,Boots,Footwear,90.0,Kansas,M,Blue,Summer,4.4,No,Store Pickup,Yes,Yes,34,Bank Transfer,Weekly
3021,19,Male,Sneakers,Footwear,109.0,North Carolina,L,Olive,Fall,4.5,No,2-Day Shipping,No,No,49,Cash,Quarterly
2001,48,Female,Skirt,Clothing,63.0,Massachusetts,XL,Magenta,Fall,4.0,No,2-Day Shipping,No,No,9,PayPal,Quarterly
810,47,Female,Pants,Clothing,48.0,Tennessee,M,Teal,Summer,4.1,No,Express,No,No,7,Cash,Every 3 Months
9,41,Male,Belt,Accessories,47.0,Utah,L,Orange,Fall,3.7,No,2-Day Shipping,No,No,5,Cash,Quarterly
328,33,Female,Boots,Footwear,96.0,Louisiana,S,Peach,Spring,4.2,Yes,Free Shipping,No,No,57,Debit Card,Monthly
3000,53,Female,Sunglasses,Accessories,62.0,Kansas,S,Turquoise,Summer,4.2,No,Standard,No,No,10,Bank Transfer,Monthly
110,70,Female,Dress,Clothing,75.0,New Jersey,M,Purple,Summer,4.1,Yes,Next Day Air,No,No,75,Venmo,Every 3 Months
106,66,Male,Skirt,Clothing,75.0,Alaska,XL,Red,Summer,3.7,No,Free Shipping,Yes,Yes,15,Debit Card,Monthly
3670,33,Female,Socks,Clothing,17.0,Alaska,L,Lavender,Spring,3.8,No,Standard,Yes,Yes,12,Bank Transfer,Monthly
3379,31,Female,Dress,Clothing,83.0,Hawaii,S,Magenta,Spring,4.2,Yes,Next Day Air,No,No,45,Cash,Monthly
3765,68,Female,Sweater,Clothing,94.0,Tennessee,M,Maroon,Winter,4.2,No,Express,No,No,40,PayPal,Weekly
295,37,Male,Hoodie,Clothing,70.0,Michigan,M,Maroon,Winter,4.0,Yes,Store Pickup,Yes,Yes,76,Venmo,Monthly
1232,38,Male,Blouse,Clothing,48.0,South Dakota,M,Gold,Summer,3.3,Yes,Free Shipping,No,No,84,Venmo,Bi-Weekly
1858,18,Female,Shorts,Clothing,44.0,Maine,M,Orange,Fall,3.8,Yes,2-Day Shipping,No,No,6,Bank Transfer,Quarterly
1374,64,Male,Sneakers,Footwear,118.0,Ohio,XL,Black,Winter,4.1,No,Express,No,No,34,PayPal,Bi-Weekly
1456,65,Female,Hoodie,Clothing,50.0,Maine,L,Cyan,Spring,3.7,No,Express,No,No,10,Venmo,Bi-Weekly
2047,54,Male,Jewelry,Accessories,76.0,Kansas,M,Gold,Fall,4.7,No,Express,Yes,No,12,Credit Card,Quarterly
70,38,Female,Handbag,Accessories,171.0,California,S,Peach,Fall,4.2,Yes,Next Day Air,No,No,68,Credit Card,Bi-Weekly
3144,27,Male,Sandals,Footwear,46.0,Montana,M,Green,Summer,3.9,No,2-Day Shipping,Yes,Yes,6,Bank Transfer,Quarterly
1548,30,Male,Backpack,Accessories,104.0,New York,L,Brown,Summer,4.1,No,Store Pickup,Yes,Yes,18,Cash,Annually
741,39,Male,Backpack,Accessories,121.0,New Jersey,M,Gold,Spring,4.2,Yes,2-Day Shipping,No,No,12,Debit Card,Monthly
2275,35,Female,Shirt,Clothing,39.0,Georgia,L,Gold,Fall,4.1,Yes,2-Day Shipping,Yes,Yes,78,Bank Transfer,Fortnightly
871,26,Female,Dress,Clothing,66.0,Alabama,M,Black,Spring,4.0,Yes,Store Pickup,Yes,Yes,5,Bank Transfer,Bi-Weekly
3604,28,Female,Hoodie,Clothing,71.0,Nebraska,M,Magenta,Spring,3.9,No,2-Day Shipping,Yes,Yes,45,Bank Transfer,Fortnightly
1325,58,Female,Dress,Clothing,62.0,Montana,M,Black,Winter,3.9,No,Store Pickup,No,No,6,Debit Card,Monthly
735,46,Female,Blouse,Clothing,43.0,California,S,White,Fall,4.1,No,Next Day Air,No,No,5,Cash,Quarterly
1633,28,Female,Jewelry,Accessories,125.0,South Dakota,S,Teal,Winter,4.6,No,Standard,Yes,Yes,13,Cash,Quarterly
603,46,Female,Sneakers,Footwear,70.0,Indiana,L,Teal,Winter,4.3,Yes,Next Day Air,No,No,17,Credit Card,Quarterly
4238,31,Female,Hat,Accessories,29.0,Massachusetts,S,Lavender,Winter,3.5,No,Store Pickup,Yes,Yes,6,Venmo,Annually
1764,38,Male,Skirt,Clothing,56.0,Alabama,L,Charcoal,Summer,4.7,Yes,Next Day Air,No,No,17,Bank Transfer,Weekly
1077,30,Male,Backpack,Accessories,88.0,New York,M,Cyan,Fall,3.7,Yes,Standard,Yes,Yes,8,Credit Card,Monthly
1606,56,Female,Jeans,Clothing,37.0,Kentucky,M,Teal,Spring,4.0,No,Standard,Yes,Yes,0,Bank Transfer,Monthly
4603,26,Male,Jeans,Clothing,52.0,Alabama,S,Orange,Fall,3.8,Yes,2-Day Shipping,Yes,No,70,Venmo,Weekly
4412,19,Female,Coat,Outerwear,133.0,Texas,L,Magenta,Summer,4.8,No,2-Day Shipping,No,No,5,Bank Transfer,Quarterly
3962,60,Male,Pants,Clothing,39.0,Michigan,XL,Yellow,Summer,3.6,No,Store Pickup,Yes,Yes,11,Venmo,Quarterly
2649,22,Female,Hoodie,Clothing,95.0,Illinois,L,Brown,Winter,4.3,No,Store Pickup,No,No,2,Bank Transfer,Weekly
1038,21,Male,Sweater,Clothing,55.0,Utah,S,Magenta,Summer,3.8,No,Express,Yes,No,76,Bank Transfer,Weekly
834,53,Female,Jewelry,Accessories,118.0,Maryland,M,Beige,Summer,4.7,No,Next Day Air,Yes,Yes,7,Credit Card,Every 3 Months
3355,40,Male,Blouse,Clothing,31.0,Texas,L,Blue,Winter,4.0,Yes,Express,Yes,Yes,7,Venmo,Quarterly
3769,65,Male,Dress,Clothing,67.0,New Jersey,XL,Lavender,Summer,3.9,Yes,2-Day Shipping,Yes,Yes,56,Cash,Bi-Weekly
539,25,Female,Shirt,Clothing,36.0,Connecticut,XL,Yellow,Spring,3.9,Yes,Free Shipping,Yes,Yes,22,Venmo,Monthly
2217,32,Female,Hat,Accessories,19.0,Wyoming,S,Yellow,Summer,3.8,No,Standard,No,No,9,Cash,Quarterly
3735,66,Male,Blouse,Clothing,52.0,North Dakota,M,Red,Summer,4.7,Yes,Standard,Yes,Yes,21,Bank Transfer,Quarterly
1302,60,Female,Handbag,Accessories,107.0,Nevada,L,Charcoal,Summer,4.4,Yes,2-Day Shipping,No,No,8,Cash,Fortnightly
1466,48,Female,Sneakers,Footwear,65.0,Oregon,M,Turquoise,Spring,4.3,No,2-Day Shipping,Yes,Yes,7,PayPal,Every 3 Months
2923,29,Male,Dress,Clothing,93.0,Nevada,XL,Blue,Summer,3.8,No,Free Shipping,No,No,46,Venmo,Weekly
404,22,Female,Dress,Clothing,60.0,North Carolina,M,Lavender,Summer,4.4,No,Free Shipping,No,No,12,Bank Transfer,Bi-Weekly
304,63,Male,Backpack,Accessories,86.0,Georgia,L,Gold,Summer,4.4,No,Standard,No,No,11,Credit Card,Quarterly
562,58,Male,Sunglasses,Accessories,59.0,Idaho,L,Brown,Summer,3.8,No,Next Day Air,No,No,11,Cash,Every 3 Months
4566,62,Male,Blouse,Clothing,53.0,Nebraska,S,Maroon,Spring,4.1,Yes,Express,Yes,Yes,40,Debit Card,Monthly
3978,36,Female,Hoodie,Clothing,68.0,Vermont,L,Brown,Winter,4.1,No,Standard,Yes,Yes,12,Credit Card,Weekly
1726,52,Female,Sweater,Clothing,91.0,Tennessee,S,Cyan,Fall,4.1,No,Standard,No,No,12,Debit Card,Quarterly
4162,22,Male,Blouse,Clothing,38.0,South Carolina,M,Beige,Fall,3.9,No,Standard,Yes,Yes,11,Cash,Quarterly
3624,50,Female,Handbag,Accessories,140.0,Washington,M,Pink,Summer,4.7,No,Store Pickup,No,Yes,80,Cash,Bi-Weekly
1994,29,Female,Gloves,Accessories,32.0,Connecticut,M,Lavender,Summer,,Yes,Next Day Air,Yes,Yes,18,Bank Transfer,Bi-Weekly
364,57,Female,Boots,Footwear,173.0,South Carolina,L,Cyan,Spring,4.1,No,Store Pickup,No,No,27,Bank Transfer,Monthly
1734,46,Female,Dress,Clothing,54.0,Oregon,M,Peach,Fall,3.8,No,Express,No,No,26,Credit Card,Quarterly
73,40,Male,Shorts,Clothing,33.0,New York,L,Silver,Summer,4.0,No,Store Pickup,No,No,3,Credit Card,Monthly
3442,28,Female,Sandals,Footwear,63.0,Delaware,L,Violet,Winter,4.1,No,Standard,Yes,No,24,PayPal,Quarterly
3987,27,Male,Shorts,Clothing,32.0,Illinois,S,Yellow,Winter,4.1,No,Express,Yes,Yes,9,PayPal,Bi-Weekly
551,38,Female,Coat,Outerwear,87.0,New Hampshire,L,Lavender,Summer,4.7,No,Free Shipping,No,No,8,Credit Card,Bi-Weekly
4203,20,Male,Jacket,Outerwear,196.0,Vermont,L,Cyan,Winter,,Yes,Express,No,No,28,Debit Card,Quarterly
2714,43,Male,Sandals,Footwear,73.0,Maine,M,Lavender,Winter,3.9,No,Standard,No,No,12,Bank Transfer,Monthly
2664,66,Female,Shoes,Footwear,68.0,Michigan,M,Maroon,Winter,,No,2-Day Shipping,No,No,6,Venmo,Quarterly
899,39,Male,Sunglasses,Accessories,52.0,Georgia,M,Indigo,Fall,4.2,No,Store Pickup,Yes,Yes,10,Cash,Quarterly
2737,68,Female,Sneakers,Footwear,70.0,Wisconsin,L,Purple,Summer,4.2,No,Store Pickup,No,No,8,Bank Transfer,Every 3 Months
3338,48,Male,Scarf,Accessories,54.0,Florida,L,Gold,Fall,4.6,Yes,Next Day Air,No,No,12,Credit Card,Weekly
2041,37,Male,Pants,Clothing,117.0,New Jersey,M,Red,Fall,4.1,Yes,Express,No,No,13,Debit Card,Bi-Weekly
377,64,Female,Dress,Clothing,78.0,North Dakota,S,Beige,Summer,4.2,No,2-Day Shipping,No,No,3,Bank Transfer,Every 3 Months
2860,57,Male,Handbag,Accessories,174.0,North Dakota,S,Gray,Summer,4.0,No,Store Pickup,No,No,9,Credit Card,Annually
813,37,Female,Jacket,Outerwear,113.0,New Jersey,L,Blue,Fall,4.8,No,Free Shipping,Yes,Yes,5,PayPal,Monthly
4580,33,Male,Belt,Accessories,33.0,Iowa,M,Teal,Winter,4.2,No,Express,No,No,6,Debit Card,Quarterly
976,22,Female,Sunglasses,Accessories,51.0,Texas,M,Black,Summer,4.2,No,Next Day Air,Yes,Yes,27,Debit Card,Quarterly
487,34,Female,Sunglasses,Accessories,64.0,Alaska,M,Maroon,Fall,4.5,Yes,Next Day Air,Yes,Yes,73,Bank Transfer,Monthly
1993,50,Female,Sunglasses,Accessories,44.0,Indiana,S,Teal,Winter,4.4,No,Free Shipping,Yes,Yes,15,Venmo,Monthly
2976,34,Male,Sweater,Clothing,59.0,Ohio,L,Pink,Spring,3.7,Yes,Store Pickup,No,No,23,Bank Transfer,Bi-Weekly
4607,51,Female,Hat,Accessories,43.0,Georgia,M,Gold,Fall,3.9,Yes,Express,No,No,71,Cash,Quarterly
537,52,Male,Boots,Footwear,112.0,Nebraska,XL,White,Winter,4.6,No,2-Day Shipping,No,No,7,Venmo,Every 3 Months
1541,30,Male,Sweater,Clothing,71.0,Utah,XL,Purple,Fall,3.4,Yes,Express,No,No,28,Venmo,Fortnightly
1138,40,Female,Shirt,Clothing,36.0,Michigan,XL,Gray,Spring,4.3,Yes,2-Day Shipping,Yes,Yes,19,Venmo,Bi-Weekly
1628,56,Male,Dress,Clothing,52.0,Kentucky,S,Magenta,Spring,3.8,No,Store Pickup,Yes,No,7,Credit Card,Annually
1871,35,Female,Belt,Accessories,44.0,Iowa,S,Gray,Winter,4.4,No,Standard,Yes,Yes,8,Debit Card,Monthly
862,66,Male,Pants,Clothing,64.0,North Carolina,M,Magenta,Fall,3.4,No,Store Pickup,Yes,Yes,2,PayPal,Quarterly
3899,25,Female,Blouse,Clothing,49.0,Maine,M,Cyan,Summer,3.8,Yes,Store Pickup,No,No,24,Bank Transfer,Monthly
1000,35,Female,Gloves,Accessories,18.0,Alabama,XL,Teal,Winter,3.5,Yes,2-Day Shipping,Yes,Yes,3,Debit Card,Monthly
986,19,Male,Belt,Accessories,36.0,Michigan,M,Maroon,Fall,3.7,No,Next Day Air,Yes,Yes,6,Credit Card,Bi-Weekly
4310,52,Male,Belt,Accessories,70.0,Arkansas,S,Red,Summer,4.3,Yes,2-Day Shipping,No,No,30,PayPal,Weekly
4611,59,Male,Handbag,Accessories,102.0,Alabama,S,Lavender,Spring,4.4,No,Express,Yes,Yes,10,Credit Card,Weekly
3737,44,Male,Jewelry,Accessories,107.0,Michigan,L,Maroon,Summer,4.6,No,Standard,No,No,8,PayPal,Every 3 Months
2416,18,Female,Handbag,Accessories,118.0,Maryland,S,Teal,Summer,4.3,No,Store Pickup,No,No,9,Venmo,Annually
3174,35,Male,Belt,Accessories,41.0,Arizona,L,Turquoise,Winter,4.3,No,Store Pickup,Yes,Yes,11,Cash,Quarterly
1792,19,Male,Sneakers,Footwear,61.0,Idaho,L,Red,Spring,4.6,No,Express,No,No,1,Debit Card,Quarterly
4444,66,Female,Jacket,Outerwear,135.0,New Hampshire,L,Peach,Winter,4.3,No,Express,No,No,1,Cash,Monthly
1055,45,Male,Backpack,Accessories,73.0,New Jersey,M,Teal,Fall,3.9,No,Store Pickup,No,No,23,Credit Card,Quarterly
3274,25,Male,Jewelry,Accessories,136.0,Pennsylvania,L,Gold,Spring,4.5,No,Express,No,No,27,Bank Transfer,Every 3 Months
1472,23,Male,Belt,Accessories,27.0,Nebraska,M,Red,Fall,3.9,Yes,Free Shipping,Yes,Yes,13,Venmo,Every 3 Months
3258,31,Male,Jewelry,Accessories,79.0,Virginia,S,Green,Fall,4.6,Yes,Express,No,No,56,Bank Transfer,Monthly
4734,49,Female,Shirt,Clothing,67.0,Idaho,M,Orange,Fall,4.2,Yes,Next Day Air,No,No,4,PayPal,Quarterly
1900,50,Female,Boots,Footwear,115.0,South Dakota,M,Yellow,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,2,Cash,Monthly
3766,52,Female,Shorts,Clothing,38.0,Arizona,S,Gold,Spring,3.5,No,Free Shipping,Yes,Yes,26,Bank Transfer,Bi-Weekly
1876,43,Female,Backpack,Accessories,58.0,Rhode Island,L,Olive,Fall,4.2,No,Standard,Yes,Yes,24,Bank Transfer,Bi-Weekly
4095,42,Male,Sweater,Clothing,69.0,New Hampshire,S,Brown,Winter,4.6,Yes,Standard,No,No,82,Bank Transfer,Monthly
3197,31,Male,Shirt,Clothing,60.0,Florida,M,Yellow,Spring,3.9,No,Free Shipping,No,No,72,Bank Transfer,Bi-Weekly
825,63,Female,Blouse,Clothing,51.0,Colorado,L,Red,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,3,Venmo,Annually
80,62,Male,Backpack,Accessories,52.0,Vermont,S,Violet,Winter,4.6,No,2-Day Shipping,No,No,6,Bank Transfer,Quarterly
1151,63,Female,Gloves,Accessories,30.0,Georgia,L,Black,Fall,3.0,No,Store Pickup,No,No,2,Debit Card,Quarterly
1538,26,Male,Scarf,Accessories,29.0,Alabama,M,Green,Summer,3.9,No,Next Day Air,Yes,Yes,14,Credit Card,Quarterly
1944,46,Male,Handbag,Accessories,81.0,New York,L,Gray,Winter,4.2,No,Express,No,No,31,PayPal,Bi-Weekly
4450,41,Female,Gloves,Accessories,36.0,Washington,S,Magenta,Summer,3.5,No,Standard,Yes,Yes,9,Venmo,Quarterly
3141,25,Male,Sunglasses,Accessories,41.0,Kansas,L,Silver,Winter,4.1,No,Free Shipping,Yes,Yes,10,Debit Card,Quarterly
2008,42,Female,Handbag,Accessories,99.0,New York,S,Maroon,Winter,4.6,No,Store Pickup,No,No,3,Credit Card,Quarterly
3435,31,Female,Shorts,Clothing,34.0,Vermont,S,Orange,Fall,3.7,Yes,Free Shipping,No,No,8,Cash,Bi-Weekly
4531,65,Male,Dress,Clothing,67.0,New Jersey,M,Gray,Winter,3.9,Yes,Standard,Yes,Yes,22,Cash,Weekly
4403,55,Male,Backpack,Accessories,86.0,New York,XL,Indigo,Summer,3.7,No,Free Shipping,Yes,Yes,13,PayPal,Bi-Weekly
1890,25,Female,Sneakers,Footwear,93.0,Alaska,XL,Cyan,Winter,4.6,No,Store Pickup,No,No,6,Cash,Annually
1166,68,Male,Belt,Accessories,58.0,Texas,M,Charcoal,Winter,4.7,Yes,Next Day Air,Yes,No,21,Venmo,Bi-Weekly
3224,54,Female,Sandals,Footwear,36.0,Kentucky,XL,Gray,Spring,3.7,No,Standard,Yes,Yes,16,Bank Transfer,Monthly
3588,34,Female,Belt,Accessories,52.0,Maine,M,Charcoal,Fall,4.0,No,Store Pickup,No,No,1,Bank Transfer,Monthly
1961,59,Male,Boots,Footwear,89.0,Ohio,XL,Teal,Winter,4.6,Yes,Store Pickup,No,No,79,Credit Card,Quarterly
1268,27,Female,Sunglasses,Accessories,66.0,Iowa,S,Brown,Spring,4.5,Yes,2-Day Shipping,No,No,45,Debit Card,Every 3 Months
771,43,Female,Belt,Accessories,39.0,Oklahoma,L,Teal,Fall,4.0,No,Standard,No,No,9,PayPal,Bi-Weekly
4367,29,Female,Hoodie,Clothing,81.0,New Jersey,M,Orange,Spring,3.5,No,2-Day Shipping,No,No,12,Venmo,Monthly
1005,41,Male,Skirt,Clothing,81.0,Maryland,M,Orange,Spring,3.5,No,Store Pickup,No,No,46,Bank Transfer,Fortnightly
2875,41,Male,Jacket,Outerwear,120.0,Massachusetts,XL,Maroon,Winter,4.7,No,Next Day Air,No,No,2,PayPal,Monthly
3787,43,Male,Shorts,Clothing,42.0,Colorado,M,Green,Fall,3.6,Yes,Store Pickup,No,No,85,Venmo,Bi-Weekly
1013,64,Male,T-shirt,Clothing,30.0,Louisiana,L,Beige,Spring,3.9,No,Store Pickup,No,No,2,PayPal,Quarterly
1704,31,Female,Shoes,Footwear,78.0,Maine,XL,Turquoise,Fall,3.4,No,Free Shipping,No,No,8,Credit Card,Quarterly
